transaction_id;date;trans_date;week;year;meal_name;article_description;label_content;condit;card_num;gender;member;age;price_article;total_amount_pay;pay_description;shop_description;tot_ubp;buffet_animal
2416577;2017-10-30;2017-10-30T11:28:55Z;44;2017;Monte Christo;World;Fleisch;Basis;1538947;F;Studierende;20;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2432222;2017-11-02;2017-11-02T11:18:11Z;44;2017;Nasi Goreng;World;Fleisch;Basis;683139;M;Studierende;25;8;8;Badge (Debit);Vista Mensa;2764.66947645417;NA
2432627;2017-11-02;2017-11-02T11:39:47Z;44;2017;Nasi Goreng;World;Fleisch;Basis;1088259;M;Studierende;23;7;9.5;Badge (Debit);Vista Mensa;2764.66947645417;NA
2416722;2017-10-30;2017-10-30T11:34:10Z;44;2017;Gebratenes Schweins-Halssteak;Favorite;Fleisch;Basis;1284035;M;Mitarbeitende;24;8;9.5;Badge (Debit);Vista Mensa;4992.706067981091;NA
2422292;2017-10-31;2017-10-31T11:33:10Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;1398467;F;Studierende;22;7;7;Badge (Debit);Grüental Mensa;3570.191950028865;NA
2429238;2017-11-01;2017-11-01T12:53:32Z;44;2017;Jäger-Burger;Kitchen;Fleisch;Basis;1463491;M;Studierende;22;12;13.5;Badge (Debit);Grüental Mensa;4698.140217920827;NA
2427199;2017-11-01;2017-11-01T11:17:32Z;44;2017;Jäger-Burger;Kitchen;Fleisch;Basis;907587;M;Studierende;25;12;16;Badge (Debit);Grüental Mensa;4698.140217920827;NA
2422793;2017-10-31;2017-10-31T11:46:51Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;803331;M;Studierende;32;7;7;Badge (Debit);Vista Mensa;3570.191950028865;NA
2422419;2017-10-31;2017-10-31T11:37:58Z;44;2017;Schweins-Halssteak;Local Favorite;Fleisch;Basis;1114115;M;Studierende;22;7;8.5;Badge (Debit);Vista Mensa;NA;NA
2432181;2017-11-02;2017-11-02T11:12:22Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1540163;M;Studierende;24;7;8.5;Badge (Debit);Vista Mensa;5435.535928852066;NA
2432229;2017-11-02;2017-11-02T11:19:20Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1418435;M;Studierende;24;7;7;Badge (Debit);Grüental Mensa;5435.535928852066;NA
2427889;2017-11-01;2017-11-01T11:44:43Z;44;2017;Kalbs-Adrio;Favorite;Fleisch;Basis;1609219;F;Studierende;22;7;7;Badge (Debit);Vista Mensa;5723.4235881012455;NA
2422469;2017-10-31;2017-10-31T11:39:31Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;1657539;F;Studierende;22;7;9.5;Badge (Debit);Vista Mensa;3570.191950028865;NA
2427877;2017-11-01;2017-11-01T11:44:28Z;44;2017;Kalbs-Adrio;Favorite;Fleisch;Basis;703747;F;Studierende;26;7;7;Badge (Debit);Vista Mensa;5723.4235881012455;NA
2422898;2017-10-31;2017-10-31T11:49:43Z;44;2017;Pouletbrust Walliser Art;Kitchen;Fleisch;Basis;1390275;F;Studierende;45;12;13;Badge (Debit);Grüental Mensa;5487.264576146148;NA
2432586;2017-11-02;2017-11-02T11:38:18Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1318339;M;Studierende;26;7;7;Badge (Debit);Vista Mensa;5435.535928852066;NA
2416936;2017-10-30;2017-10-30T11:40:30Z;44;2017;Monte Christo;World;Fleisch;Basis;970249;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2424005;2017-10-31;2017-10-31T12:39:34Z;44;2017;Pouletbrust Walliser Art;Kitchen;Fleisch;Basis;919683;F;Mitarbeitende;48;13;13;Badge (Debit);Vista Mensa;5487.264576146148;NA
2434421;2017-11-02;2017-11-02T13:06:37Z;44;2017;Nasi Goreng;World;Fleisch;Basis;971040;F;Mitarbeitende;32;8;8;Badge (Debit);Grüental Mensa;2764.66947645417;NA
2416420;2017-10-30;2017-10-30T11:21:35Z;44;2017;Monte Christo;World;Fleisch;Basis;1287875;M;Studierende;27;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2437889;2017-11-03;2017-11-03T11:47:05Z;44;2017;Grosis Hacktätschli;World;Fleisch;Basis;1609475;M;Studierende;29;7;8;Badge (Debit);Vista Mensa;5233.947678142671;NA
2418004;2017-10-30;2017-10-30T12:20:03Z;44;2017;Monte Christo;World;Fleisch;Basis;970999;M;Studierende;27;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2416489;2017-10-30;2017-10-30T11:25:12Z;44;2017;Monte Christo;World;Fleisch;Basis;1670566;M;Mitarbeitende;43;8;8;Badge (Debit);Vista Mensa;4420.47062032769;NA
2433867;2017-11-02;2017-11-02T12:30:11Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1033283;F;Studierende;22;8;10.5;Badge (Debit);Grüental Mensa;5435.535928852066;NA
2433428;2017-11-02;2017-11-02T12:11:26Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1353667;F;Studierende;20;8;8;Badge (Debit);Vista Mensa;5435.535928852066;NA
2433434;2017-11-02;2017-11-02T12:11:40Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1171503;M;Mitarbeitende;51;8;9.5;Badge (Debit);Vista Mensa;5435.535928852066;NA
2427756;2017-11-01;2017-11-01T11:42:00Z;44;2017;Jäger-Burger;Kitchen;Fleisch;Basis;1404668;M;Mitarbeitende;47;13;13;Badge (Debit);Vista Mensa;4698.140217920827;NA
2427228;2017-11-01;2017-11-01T11:20:36Z;44;2017;Jäger-Burger;Kitchen;Fleisch;Basis;1156931;F;Studierende;22;12;12;Badge (Debit);Vista Mensa;4698.140217920827;NA
2437642;2017-11-03;2017-11-03T11:38:42Z;44;2017;Grosis Hacktätschli;World;Fleisch;Basis;1038915;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;5233.947678142671;NA
2422113;2017-10-31;2017-10-31T11:26:18Z;44;2017;Pouletbrust Walliser Art;Kitchen;Fleisch;Basis;1585763;M;Mitarbeitende;29;13;14.5;Badge (Debit);Grüental Mensa;5487.264576146148;NA
2437661;2017-11-03;2017-11-03T11:39:16Z;44;2017;Grosis Hacktätschli;World;Fleisch;Basis;935619;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;5233.947678142671;NA
2432184;2017-11-02;2017-11-02T11:13:21Z;44;2017;Nasi Goreng;World;Fleisch;Basis;1052291;M;Studierende;20;7;8;Badge (Debit);Vista Mensa;2764.66947645417;NA
2433396;2017-11-02;2017-11-02T12:10:17Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1171011;M;Studierende;25;7;7;Badge (Debit);Grüental Mensa;5435.535928852066;NA
2433151;2017-11-02;2017-11-02T11:57:31Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;970474;M;Studierende;23;7;8.5;Badge (Debit);Vista Mensa;5435.535928852066;NA
2432209;2017-11-02;2017-11-02T11:17:15Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1017603;F;Studierende;23;8;8;Badge (Debit);Vista Mensa;5435.535928852066;NA
2422282;2017-10-31;2017-10-31T11:32:53Z;44;2017;Pouletbrust Walliser Art;Kitchen;Fleisch;Basis;724867;M;Studierende;24;12;12;Badge (Debit);Vista Mensa;5487.264576146148;NA
2422537;2017-10-31;2017-10-31T11:41:03Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;855171;F;Studierende;24;7;7;Badge (Debit);Vista Mensa;3570.191950028865;NA
2438343;2017-11-03;2017-11-03T12:12:28Z;44;2017;Paniertes MSC-Kabeljau-Filet;Kitchen;Fleisch;Basis;1151747;M;Studierende;20;11;13.2;Badge (Debit);Vista Mensa;3047.771224757215;NA
2438879;2017-11-03;2017-11-03T12:43:29Z;44;2017;Paniertes MSC-Kabeljau-Filet;Kitchen;Fleisch;Basis;1609219;F;Studierende;22;11;11;Badge (Debit);Vista Mensa;3047.771224757215;NA
2434342;2017-11-02;2017-11-02T12:59:01Z;44;2017;Nasi Goreng;World;Fleisch;Basis;1396163;F;Studierende;20;8;8;Badge (Debit);Grüental Mensa;2764.66947645417;NA
2417397;2017-10-30;2017-10-30T11:52:41Z;44;2017;Monte Christo;World;Fleisch;Basis;1497411;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2422277;2017-10-31;2017-10-31T11:32:48Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;946243;M;Studierende;24;7;7;Badge (Debit);Grüental Mensa;3570.191950028865;NA
2423173;2017-10-31;2017-10-31T12:01:44Z;44;2017;Pouletbrust Walliser Art;Kitchen;Fleisch;Basis;1480899;M;Studierende;24;12;12;Badge (Debit);Grüental Mensa;5487.264576146148;NA
2424409;2017-10-31;2017-10-31T13:13:38Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;1404360;M;Mitarbeitende;43;8;11.8;Badge (Debit);Grüental Mensa;3570.191950028865;NA
2433638;2017-11-02;2017-11-02T12:19:54Z;44;2017;Schweins-Piccata Spaghetti;Favorite;Fleisch;Basis;1585708;M;Mitarbeitende;38;8;8;Badge (Debit);Vista Mensa;5435.535928852066;NA
2432954;2017-11-02;2017-11-02T11:48:54Z;44;2017;Nasi Goreng;World;Fleisch;Basis;776259;M;Studierende;22;7;7;Badge (Debit);Vista Mensa;2764.66947645417;NA
2417217;2017-10-30;2017-10-30T11:46:53Z;44;2017;Monte Christo;World;Fleisch;Basis;856195;M;Studierende;28;7;7;Badge (Debit);Vista Mensa;4420.47062032769;NA
2422301;2017-10-31;2017-10-31T11:33:24Z;44;2017;Fleischkäse Cordon Bleu;World;Fleisch;Basis;1669699;M;Studierende;27;7;7;Badge (Debit);Grüental Mensa;3570.191950028865;NA
2317323;2017-10-02;2017-10-02T12:15:20Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1586316;F;Mitarbeitende;50;10.8;10.8;Badge (Debit);Grüental Mensa;NA;0
2322674;2017-10-03;2017-10-03T11:58:47Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1405763;F;Studierende;25;9.2;9.2;Badge (Debit);Grüental Mensa;NA;3
2321654;2017-10-03;2017-10-03T11:32:34Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1208899;F;Mitarbeitende;53;3.6;43.2;Badge (Debit);Grüental Mensa;NA;3
2322549;2017-10-03;2017-10-03T11:54:46Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1588419;M;Studierende;22;3.4;3.4;Badge (Debit);Grüental Mensa;NA;3
2315693;2017-10-02;2017-10-02T11:19:16Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1670566;M;Mitarbeitende;43;10.4;10.4;Badge (Debit);Vista Mensa;NA;0
2333075;2017-10-05;2017-10-05T11:57:18Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1286595;F;Studierende;20;5.1;5.1;Badge (Debit);Vista Mensa;NA;3
2316537;2017-10-02;2017-10-02T11:45:12Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;971587;F;Mitarbeitende;29;9.8;9.8;Badge (Debit);Grüental Mensa;NA;0
2333139;2017-10-05;2017-10-05T12:01:54Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1654723;M;Studierende;23;9.5;16.5;Badge (Debit);Grüental Mensa;NA;3
2317249;2017-10-02;2017-10-02T12:11:43Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1551683;M;Mitarbeitende;53;2.7;10.7;Badge (Debit);Grüental Mensa;NA;0
2333756;2017-10-05;2017-10-05T12:29:19Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1352899;F;Studierende;29;8.3;8.3;Badge (Debit);Grüental Mensa;NA;3
2328874;2017-10-04;2017-10-04T12:33:36Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;753283;F;Studierende;52;10.1;10.1;Badge (Debit);Vista Mensa;NA;3
2328730;2017-10-04;2017-10-04T12:25:26Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;787174;M;Studierende;49;3.7;3.7;Badge (Debit);Vista Mensa;NA;3
2337801;2017-10-06;2017-10-06T11:47:07Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1237315;M;Mitarbeitende;26;8.9;8.9;Badge (Debit);Grüental Mensa;NA;0
2322664;2017-10-03;2017-10-03T11:58:28Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1031875;F;Mitarbeitende;36;6.9;6.9;Badge (Debit);Vista Mensa;NA;3
2327042;2017-10-04;2017-10-04T11:12:32Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1170901;F;Mitarbeitende;43;9.2;9.2;Badge (Debit);Vista Mensa;NA;3
2328425;2017-10-04;2017-10-04T12:10:05Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1359171;M;Studierende;25;9.5;9.5;Badge (Debit);Grüental Mensa;NA;5
2323917;2017-10-03;2017-10-03T12:55:22Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;786334;F;Mitarbeitende;54;8.2;8.2;Badge (Debit);Vista Mensa;NA;3
2322804;2017-10-03;2017-10-03T12:03:52Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;785549;F;Mitarbeitende;34;5.1;13.1;Badge (Debit);Vista Mensa;NA;3
2323367;2017-10-03;2017-10-03T12:26:32Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;971127;F;Studierende;23;5.7;5.7;Badge (Debit);Vista Mensa;NA;3
2317277;2017-10-02;2017-10-02T12:12:41Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;786133;F;Mitarbeitende;35;5.7;5.7;Badge (Debit);Vista Mensa;NA;0
2321972;2017-10-03;2017-10-03T11:40:37Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1158211;F;Studierende;23;8.3;8.3;Badge (Debit);Vista Mensa;NA;3
2333153;2017-10-05;2017-10-05T12:02:45Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1594819;M;Studierende;27;5.2;5.2;Badge (Debit);Vista Mensa;NA;3
2321951;2017-10-03;2017-10-03T11:40:17Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;972355;F;Studierende;22;7.4;7.4;Badge (Debit);Grüental Mensa;NA;3
2317074;2017-10-02;2017-10-02T12:04:03Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1328579;M;Studierende;27;6.9;7.9;Badge (Debit);Vista Mensa;NA;0
2333343;2017-10-05;2017-10-05T12:09:58Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;1527491;F;Studierende;26;3.6;3.6;Badge (Debit);Grüental Mensa;NA;3
2332670;2017-10-05;2017-10-05T11:42:28Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;970283;M;Studierende;30;8.1;8.1;Badge (Debit);Vista Mensa;NA;3
2323920;2017-10-03;2017-10-03T12:55:36Z;40;2017;NA;Hot and Cold;Hot and Cold;Basis;971005;F;Mitarbeitende;49;7.9;7.9;Badge (Debit);Vista Mensa;NA;3
2381954;2017-10-19;2017-10-19T12:01:00Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1170897;F;Mitarbeitende;45;9.2;9.2;Badge (Debit);Grüental Mensa;NA;4
2368049;2017-10-16;2017-10-16T13:00:50Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;677315;F;Studierende;20;2.5;4.4;Badge (Debit);Grüental Mensa;NA;2
2370960;2017-10-17;2017-10-17T11:17:14Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1404739;M;Mitarbeitende;28;8.3;8.3;Badge (Debit);Vista Mensa;NA;2
2377761;2017-10-18;2017-10-18T12:29:20Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;786037;F;Mitarbeitende;50;5.6;5.6;Badge (Debit);Vista Mensa;NA;1
2366864;2017-10-16;2017-10-16T11:51:46Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;999491;F;Studierende;22;7.5;7.5;Badge (Debit);Vista Mensa;NA;2
2382276;2017-10-19;2017-10-19T12:16:06Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;787174;M;Studierende;49;3.4;3.4;Badge (Debit);Vista Mensa;NA;4
2377185;2017-10-18;2017-10-18T12:01:17Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1586274;F;Mitarbeitende;45;7.6;7.6;Badge (Debit);Grüental Mensa;NA;1
2377975;2017-10-18;2017-10-18T12:45:04Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1572163;F;Studierende;28;8.8;8.8;Badge (Debit);Grüental Mensa;NA;1
2367346;2017-10-16;2017-10-16T12:12:37Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1583555;M;Studierende;27;8.6;8.6;Badge (Debit);Vista Mensa;NA;2
2367216;2017-10-16;2017-10-16T12:07:46Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;713091;F;Studierende;21;4.9;4.9;Badge (Debit);Grüental Mensa;NA;2
2376143;2017-10-18;2017-10-18T11:21:50Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1031875;F;Mitarbeitende;36;7.7;7.7;Badge (Debit);Vista Mensa;NA;1
2366853;2017-10-16;2017-10-16T11:51:14Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1517251;F;Studierende;24;9.2;10.8;Badge (Debit);Vista Mensa;NA;2
2367985;2017-10-16;2017-10-16T12:52:30Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1538947;F;Studierende;20;5.7;5.7;Badge (Debit);Vista Mensa;NA;2
2366455;2017-10-16;2017-10-16T11:41:15Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;786861;F;Mitarbeitende;46;2.7;2.7;Badge (Debit);Vista Mensa;NA;2
2385638;2017-10-20;2017-10-20T11:25:12Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1171438;F;Mitarbeitende;49;11;11;Badge (Debit);Grüental Mensa;NA;4
2386453;2017-10-20;2017-10-20T12:07:45Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1524163;M;Studierende;28;5.9;5.9;Badge (Debit);Grüental Mensa;NA;4
2373252;2017-10-17;2017-10-17T13:09:04Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1026627;M;Studierende;23;8.3;14;Badge (Debit);Grüental Mensa;NA;2
2386203;2017-10-20;2017-10-20T11:51:36Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;723075;M;Studierende;20;10.1;10.1;Badge (Debit);Vista Mensa;NA;4
2381841;2017-10-19;2017-10-19T11:55:03Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1288387;M;Mitarbeitende;31;3.6;5.3;Badge (Debit);Vista Mensa;NA;4
2386119;2017-10-20;2017-10-20T11:47:54Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;891139;F;Studierende;20;6.1;6.1;Badge (Debit);Grüental Mensa;NA;4
2372465;2017-10-17;2017-10-17T12:14:10Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;916995;M;Mitarbeitende;56;8.1;8.1;Badge (Debit);Vista Mensa;NA;2
2365891;2017-10-16;2017-10-16T11:21:18Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1256131;M;Studierende;26;9.4;14.4;Badge (Debit);Vista Mensa;NA;2
2377485;2017-10-18;2017-10-18T12:14:23Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1428035;F;Studierende;24;10;10;Badge (Debit);Grüental Mensa;NA;1
2377977;2017-10-18;2017-10-18T12:45:15Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1404350;F;Mitarbeitende;41;14.1;14.1;Badge (Debit);Vista Mensa;NA;1
2386968;2017-10-20;2017-10-20T12:43:04Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1404683;F;Mitarbeitende;38;8.6;8.6;Badge (Debit);Vista Mensa;NA;4
2367668;2017-10-16;2017-10-16T12:30:22Z;42;2017;NA;Hot and Cold;Hot and Cold;Basis;1611587;F;Studierende;25;7;7;Badge (Debit);Grüental Mensa;NA;2
2423960;2017-10-31;2017-10-31T12:37:35Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;732931;F;Mitarbeitende;45;8.9;8.9;Badge (Debit);Grüental Mensa;NA;2
2437441;2017-11-03;2017-11-03T11:29:52Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;971022;F;Studierende;26;1.6;8.6;Badge (Debit);Grüental Mensa;NA;2
2438432;2017-11-03;2017-11-03T12:15:56Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1232963;F;Mitarbeitende;34;5.3;5.3;Badge (Debit);Grüental Mensa;NA;2
2433088;2017-11-02;2017-11-02T11:54:32Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1165635;F;Studierende;22;5.1;5.1;Badge (Debit);Grüental Mensa;NA;0
2418220;2017-10-30;2017-10-30T12:33:41Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1670487;F;Mitarbeitende;47;9.2;9.2;Badge (Debit);Grüental Mensa;NA;1
2417494;2017-10-30;2017-10-30T11:56:09Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;732995;F;Mitarbeitende;40;8.7;8.7;Badge (Debit);Grüental Mensa;NA;1
2428602;2017-11-01;2017-11-01T12:14:10Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;999491;F;Studierende;22;7.7;7.7;Badge (Debit);Vista Mensa;NA;2
2417377;2017-10-30;2017-10-30T11:51:54Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;970316;F;Studierende;27;11.3;11.3;Badge (Debit);Grüental Mensa;NA;1
2423143;2017-10-31;2017-10-31T12:00:10Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;729859;F;Studierende;18;6.3;6.3;Badge (Debit);Grüental Mensa;NA;2
2417719;2017-10-30;2017-10-30T12:06:13Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;689155;F;Studierende;22;6.2;6.2;Badge (Debit);Grüental Mensa;NA;1
2432520;2017-11-02;2017-11-02T11:34:59Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;786314;M;Mitarbeitende;57;7.6;7.6;Badge (Debit);Grüental Mensa;NA;0
2417002;2017-10-30;2017-10-30T11:42:07Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1664451;F;Studierende;23;11.6;13.3;Badge (Debit);Vista Mensa;NA;1
2432988;2017-11-02;2017-11-02T11:50:34Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1670787;F;Studierende;19;12.1;12.1;Badge (Debit);Grüental Mensa;NA;0
2422188;2017-10-31;2017-10-31T11:29:11Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;742147;F;Studierende;25;9.2;9.2;Badge (Debit);Grüental Mensa;NA;2
2423670;2017-10-31;2017-10-31T12:22:14Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;916995;M;Mitarbeitende;56;9.5;9.5;Badge (Debit);Vista Mensa;NA;2
2422915;2017-10-31;2017-10-31T11:50:20Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;786314;M;Mitarbeitende;57;10;10;Badge (Debit);Grüental Mensa;NA;2
2422940;2017-10-31;2017-10-31T11:51:17Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1518787;M;Mitarbeitende;29;7.7;7.7;Badge (Debit);Grüental Mensa;NA;2
2432226;2017-11-02;2017-11-02T11:18:47Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1594819;M;Studierende;27;12.3;14;Badge (Debit);Vista Mensa;NA;0
2428418;2017-11-01;2017-11-01T12:06:33Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1317571;M;Studierende;25;8.8;8.8;Badge (Debit);Grüental Mensa;NA;2
2422498;2017-10-31;2017-10-31T11:40:11Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1551427;M;Studierende;26;7.6;7.6;Badge (Debit);Grüental Mensa;NA;2
2433105;2017-11-02;2017-11-02T11:55:12Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;970639;M;Mitarbeitende;43;9.5;9.5;Badge (Debit);Vista Mensa;NA;0
2422072;2017-10-31;2017-10-31T11:23:56Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;970639;M;Mitarbeitende;43;9.3;9.3;Badge (Debit);Vista Mensa;NA;2
2418365;2017-10-30;2017-10-30T12:41:15Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1404683;F;Mitarbeitende;38;10;10;Badge (Debit);Vista Mensa;NA;1
2417269;2017-10-30;2017-10-30T11:48:36Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1413123;F;Studierende;24;6.8;6.8;Badge (Debit);Vista Mensa;NA;1
2422054;2017-10-31;2017-10-31T11:23:22Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1404265;F;Mitarbeitende;51;7.9;7.9;Badge (Debit);Grüental Mensa;NA;2
2427409;2017-11-01;2017-11-01T11:30:38Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;824835;F;Studierende;19;6.9;6.9;Badge (Debit);Vista Mensa;NA;2
2416832;2017-10-30;2017-10-30T11:37:53Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1455939;M;Studierende;26;11.9;11.9;Badge (Debit);Vista Mensa;NA;1
2422529;2017-10-31;2017-10-31T11:40:52Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;1404410;F;Mitarbeitende;38;12.6;12.6;Badge (Debit);Grüental Mensa;NA;2
2432261;2017-11-02;2017-11-02T11:21:32Z;44;2017;NA;Hot and Cold;Hot and Cold;Basis;952131;F;Mitarbeitende;30;1;1;Badge (Debit);Vista Mensa;NA;0
2329026;2017-10-04;2017-10-04T12:44:43Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1286595;F;Studierende;20;7;7;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2328953;2017-10-04;2017-10-04T12:38:53Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;682371;M;Studierende;28;7;20;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2328102;2017-10-04;2017-10-04T11:54:00Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1514371;M;Studierende;22;7;7;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2327089;2017-10-04;2017-10-04T11:17:43Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1376131;M;Studierende;23;7;14;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2329280;2017-10-04;2017-10-04T13:13:09Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1338307;F;Studierende;30;7;7.7;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2329023;2017-10-04;2017-10-04T12:44:32Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1661891;F;Mitarbeitende;46;8;8;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2328528;2017-10-04;2017-10-04T12:14:14Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;787566;F;Mitarbeitende;40;8;9.5;Badge (Debit);Grüental Mensa;2445.3251404523235;NA
2327426;2017-10-04;2017-10-04T11:33:28Z;40;2017;Sweet and Sour;Favorite;Pflanzlich;Basis;1166659;M;Studierende;24;7;7;Badge (Debit);Vista Mensa;2445.3251404523235;NA
2367063;2017-10-16;2017-10-16T12:00:54Z;42;2017;Orientalisches Seitan-Geschnetzeltes;Local Favorite;Pflanzlich;Basis;676995;M;Studierende;23;7;7;Badge (Debit);Vista Mensa;NA;NA
